n calls (143671010 primitive calls) in 165.255 seconds

Ordered by: cumulative time

ncalls  tottime  percall  cumtime  percall filename:lineno(function)
7    0.000    0.000    0.000    0.000 pyparsing.py:2809(__init__)
13    0.000    0.000    0.000    0.000 pyparsing.py:885(setParseAction)
11    0.000    0.000    0.000    0.000 nanops.py:32(__init__)
1    0.000    0.000    0.000    0.000 decisiontree.py:12(<module>)
4    0.000    0.000    0.000    0.000 shape_base.py:8(atleast_1d)
7    0.000    0.000    0.000    0.000 __init__.py:60(__call__)
2    0.000    0.000    0.000    0.000 __init__.py:335(__init__)
65    0.000    0.000    0.000    0.000 base.py:861(isspmatrix)
2    0.000    0.000    0.000    0.000 __init__.py:504(_get_home)
1    0.000    0.000    0.000    0.000 format.py:136(<module>)
1    0.000    0.000    0.000    0.000 {built-in method unlink}
110    0.000    0.000    0.000    0.000 _weakrefset.py:16(__init__)
1    0.000    0.000    0.000    0.000 __init__.py:652(_get_data_path)
1    0.000    0.000    0.000    0.000 <string>:1(<module>)
28    0.000    0.000    0.000    0.000 os.py:642(__delitem__)
1    0.000    0.000    0.000    0.000 jsontags.py:16(<module>)
4    0.000    0.000    0.000    0.000 __init__.py:759(__init__)
1    0.000    0.000    0.000    0.000 api.py:20(<module>)
1    0.000    0.000    0.000    0.000 numerictypes.py:459(_set_array_types)
101    0.000    0.000    0.000    0.000 category_explorer.py:54(__init__)
3    0.000    0.000    0.000    0.000 __init__.py:479(PYFUNCTYPE)
27    0.000    0.000    0.000    0.000 decimal.py:3955(__setattr__)
10    0.000    0.000    0.000    0.000 version.py:337(_cmp)
1    0.000    0.000    0.000    0.000 special_matrices.py:1(<module>)
1    0.000    0.000    0.000    0.000 chunked.py:25(ChunkedCorpusReader)
1    0.000    0.000    0.000    0.000 _methods.py:5(<module>)
12    0.000    0.000    0.000    0.000 pyexpat.c:565(EndElement)
16    0.000    0.000    0.000    0.000 random.py:250(choice)
5    0.000    0.000    0.000    0.000 offsets.py:572(get_calendar)
74    0.000    0.000    0.000    0.000 _inspect.py:152(strseq)
1    0.000    0.000    0.000    0.000 linear_assignment_.py:5(<module>)
48    0.000    0.000    0.000    0.000 rcsetup.py:275(<listcomp>)
72    0.000    0.000    0.000    0.000 pyparsing.py:171(__init__)
198    0.000    0.000    0.000    0.000 _distn_infrastructure.py:663(<lambda>)
2    0.000    0.000    0.000    0.000 {built-in method POINTER}
23    0.000    0.000    0.000    0.000 numerictypes.py:220(_evalname)
1    0.000    0.000    0.000    0.000 __init__.py:552(_get_xdg_config_dir)
1    0.000    0.000    0.000    0.000 connectionpool.py:615(HTTPSConnectionPool)
1    0.000    0.000    0.000    0.000 period.py:557(PeriodIndex)
1    0.000    0.000    0.000    0.000 variance_threshold.py:4(<module>)
1    0.000    0.000    0.000    0.000 memory.py:781(Memory)
627    0.000    0.000    0.000    0.000 {built-in method callable}
2    0.000    0.000    0.000    0.000 genericpath.py:48(getsize)
1    0.000    0.000    0.000    0.000 confusionmatrix.py:8(<module>)
1    0.000    0.000    0.000    0.000 token.py:71(<dictcomp>)
128    0.000    0.000    0.000    0.000 expr.py:148(<genexpr>)
6    0.000    0.000    0.000    0.000 ipipan.py:14(_parse_args)
2    0.000    0.000    0.000    0.000 textwrap.py:219(_wrap_chunks)
1    0.000    0.000    0.000    0.000 lobpcg.py:11(<module>)
1    0.000    0.000    0.000    0.000 _constants.py:4(<module>)
1    0.000    0.000    0.000    0.000 spfun_stats.py:34(<module>)
1    0.000    0.000    0.000    0.000 __init__.py:3409(PhotoImage)
1    0.000    0.000    0.000    0.000 vector.py:1(<module>)
1    0.000    0.000    0.000    0.000 tile.py:3(<module>)
3    0.000    0.000    0.000    0.000 {method 'close' of '_io.BufferedReader' objects}
1    0.000    0.000    0.000    0.000 memmap.py:1(<module>)
9    0.000    0.000    0.000    0.000 pyparsing.py:1784(__str__)
1    0.000    0.000    0.000    0.000 downloader.py:407(__init__)
1    0.000    0.000    0.000    0.000 string_category.py:18(<module>)
16    0.000    0.000    0.000    0.000 pyparsing.py:486(__iadd__)
1    0.000    0.000    0.000    0.000 wikiapi.py:243(__exit__)
69    0.000    0.000    0.000    0.000 util.py:305(<lambda>)
1    0.000    0.000    0.000    0.000 threading.py:1195(__init__)
42    0.000    0.000    0.000    0.000 api.py:232(__init__)
1    0.000    0.000    0.000    0.000 construct.py:2(<module>)
1    0.000    0.000    0.000    0.000 _matfuncs_sqrtm.py:6(<module>)
5    0.000    0.000    0.000    0.000 version.py:57(__lt__)
12    0.000    0.000    0.000    0.000 ops.py:836(_flex_comp_method_FRAME)
1    0.000    0.000    0.000    0.000 decomp_lu.py:1(<module>)
1    0.000    0.000    0.000    0.000 zipfile.py:880(ZipFile)
1    0.000    0.000    0.000    0.000 parser.py:751(_tzparser)
1    0.000    0.000    0.000    0.000 __future__.py:48(<module>)
1    0.000    0.000    0.000    0.000 wikiapi.py:237(close)
1    0.000    0.000    0.000    0.000 viterbi.py:8(<module>)
12    0.000    0.000    0.000    0.000 ctypeslib.py:303(prep_simple)
27    0.000    0.000    0.000    0.000 {built-in method empty}
1    0.000    0.000    0.000    0.000 kmeans.py:7(<module>)
1    0.000    0.000    0.000    0.000 fnmatch.py:11(<module>)
70    0.000    0.000    0.000    0.000 punkt.py:483(first_lower)
1    0.000    0.000    0.000    0.000 wikiapi.py:176(close)
1    0.000    0.000    0.000    0.000 downloader.py:909(default_download_dir)
6    0.000    0.000    0.000    0.000 pyparsing.py:2095(__init__)
3    0.000    0.000    0.000    0.000 index.py:2108(_add_numeric_methods)
12    0.000    0.000    0.000    0.000 plistlib.py:334(handle_end_element)
1    0.000    0.000    0.000    0.000 date_converters.py:1(<module>)
1    0.000    0.000    0.000    0.000 drt.py:174(DrtExpression)
1    0.000    0.000    0.000    0.000 probability.py:1630(ConditionalFreqDist)
1    0.000    0.000    0.000    0.000 megam.py:24(<module>)
1    0.000    0.000    0.000    0.000 dependencygraph.py:15(<module>)
1    0.000    0.000    0.000    0.000 brill_trainer.py:11(<module>)
4    0.000    0.000    0.000    0.000 _util.py:23(__init__)
152    0.000    0.000    0.000    0.000 grammar.py:127(__eq__)
12    0.000    0.000    0.000    0.000 common.py:530(_view_wrapper)
1    0.000    0.000    0.000    0.000 lfg.py:8(<module>)
317    0.000    0.000    0.000    0.000 inspect.py:2462(return_annotation)
234    0.000    0.000    0.000    0.000 {method '__contains__' of 'frozenset' objects}
4    0.000    0.000    0.000    0.000 {built-in method uname}
1    0.000    0.000    0.000    0.000 nanfunctions.py:16(<module>)
201    0.000    0.000    0.000    0.000 __init__.py:833(<genexpr>)
14    0.000    0.000    0.000    0.000 common.py:3007(as_escaped_unicode)
175    0.000    0.000    0.000    0.000 grammar.py:288(__len__)
1    0.000    0.000    0.000    0.000 regexp.py:9(<module>)
1    0.000    0.000    0.000    0.000 lazyimport.py:16(<module>)
5    0.000    0.000    0.000    0.000 offsets.py:1399(__init__)
8    0.000    0.000    0.000    0.000 __init__.py:1234(__init__)
1    0.000    0.000    0.000    0.000 core.py:2250(_MaskedPrintOption)
1    0.000    0.000    0.000    0.000 stride_tricks.py:7(<module>)
21    0.000    0.000    0.000    0.000 enum.py:8(_is_descriptor)
1    0.000    0.000    0.000    0.000 gaac.py:7(<module>)
2    0.000    0.000    0.000    0.000 db.py:270(close)
3    0.000    0.000    0.000    0.000 search.py:295(weight_vector)
101    0.000    0.000    0.000    0.000 {built-in method _getframe}
1    0.000    0.000    0.000    0.000 internals.py:3369(__init__)
1    0.000    0.000    0.000    0.000 decomp_svd.py:1(<module>)
1    0.000    0.000    0.000    0.000 porter.py:87(<module>)
7    0.000    0.000    0.000    0.000 contextlib.py:124(helper)
1    0.000    0.000    0.000    0.000 lookuptree.py:1(<module>)
6    0.000    0.000    0.000    0.000 pyparsing.py:2725(__init__)
1    0.000    0.000    0.000    0.000 childes.py:11(<module>)
2    0.000    0.000    0.000    0.000 util.py:324(invert_graph)
1    0.000    0.000    0.000    0.000 six.py:83(_LazyDescr)
10    0.000    0.000    0.000    0.000 _methods.py:43(_count_reduce_items)
1    0.000    0.000    0.000    0.000 pydoc.py:1633(Helper)
1    0.000    0.000    0.000    0.000 sysconfig.py:59(_python_build)
1    0.000    0.000    0.000    0.000 feature.py:11(<module>)
4    0.000    0.000    0.000    0.000 decorators.py:186(indent)
1    0.000    0.000    0.000    0.000 signals.py:1(<module>)
1    0.000    0.000    0.000    0.000 sysconfig.py:48(_is_python_source_dir)
1    0.000    0.000    0.000    0.000 tnt.py:23(TnT)
1    0.000    0.000    0.000    0.000 internals.py:4364(JoinUnit)
7    0.000    0.000    0.000    0.000 __init__.py:85(_decorate_fun)
13    0.000    0.000    0.000    0.000 {built-in method access}
60    0.000    0.000    0.000    0.000 label.py:40(_check_numpy_unicode_bug)
1    0.000    0.000    0.000    0.000 search.py:282(__init__)
1    0.000    0.000    0.000    0.000 path.py:31(Path)
1    0.000    0.000    0.000    0.000 naivebayes.py:31(<module>)
1    0.000    0.000    0.000    0.000 offsets.py:110(DateOffset)
1    0.000    0.000    0.000    0.000 groupby.py:285(GroupBy)
1    0.000    0.000    0.000    0.000 machar.py:7(<module>)
1    0.000    0.000    0.000    0.000 offsets.py:827(__init__)
1    0.000    0.000    0.000    0.000 data.py:298(open)
1    0.000    0.000    0.000    0.000 dual.py:12(<module>)
96    0.000    0.000    0.000    0.000 six.py:175(find_module)
125    0.000    0.000    0.000    0.000 six.py:85(__init__)
1    0.000    0.000    0.000    0.000 case.py:316(TestCase)
1    0.000    0.000    0.000    0.000 numerictypes.py:788(_construct_lookups)
42    0.000    0.000    0.000    0.000 colors.py:265(to_rgb)
1    0.000    0.000    0.000    0.000 _onenormest.py:2(<module>)
97    0.000    0.000    0.000    0.000 abc.py:9(abstractmethod)
1    0.000    0.000    0.000    0.000 tdi.py:79(TimedeltaIndex)
10    0.000    0.000    0.000    0.000 getlimits.py:150(<lambda>)
1    0.000    0.000    0.000    0.000 _iotools.py:468(StringConverter)
22    0.000    0.000    0.000    0.000 grammar.py:296(is_nonlexical)
1    0.000    0.000    0.000    0.000 __init__.py:1671(basicConfig)
1    0.000    0.000    0.000    0.000 _distn_infrastructure.py:1187(rv_continuous)
1    0.000    0.000    0.000    0.000 featstruct.py:106(FeatStruct)
18    0.000    0.000    0.000    0.000 lexicon.py:109(parseApplication)
1    0.000    0.000    0.000    0.000 ndgriddata.py:6(<module>)
70    0.000    0.000    0.000    0.000 pyparsing.py:366(__bool__)
2    0.000    0.000    0.000    0.000 rcsetup.py:260(validate_colorlist)
60    0.000    0.000    0.000    0.000 multiclass.py:107(<genexpr>)
4    0.000    0.000    0.000    0.000 search.py:268(feature_based_cost_fn)
1    0.000    0.000    0.000    0.000 featstruct.py:878(FeatList)
16    0.000    0.000    0.000    0.000 random.py:220(_randbelow)
1    0.000    0.000    0.000    0.000 plm.py:26(PanelOLS)
2    0.000    0.000    0.000    0.000 textwrap.py:132(_munge_whitespace)
52    0.000    0.000    0.000    0.000 pyparsing.py:318(__getitem__)
1    0.000    0.000    0.000    0.000 api.py:9(<module>)
58    0.000    0.000    0.000    0.000 grammar.py:107(__init__)
65    0.000    0.000    0.000    0.000 copyreg.py:87(__newobj__)
1    0.000    0.000    0.000    0.000 em.py:7(<module>)
484    0.000    0.000    0.000    0.000 {built-in method globals}
1    0.000    0.000    0.000    0.000 wordnet.py:8(<module>)
4    0.000    0.000    0.000    0.000 six.py:85(__get__)
140    0.000    0.000    0.000    0.000 punkt.py:468(type_no_sentperiod)
82    0.000    0.000    0.000    0.000 pyparsing.py:2243(<genexpr>)
1    0.000    0.000    0.000    0.000 drt.py:52(__init__)
51    0.000    0.000    0.000    0.000 six.py:168(_add_module)
14    0.000    0.000    0.000    0.000 py3k.py:28(asbytes)
1    0.000    0.000    0.000    0.000 __init__.py:175(<listcomp>)
13    0.000    0.000    0.000    0.000 featstruct.py:553(_check_frozen)
12    0.000    0.000    0.000    0.000 pyparsing.py:3353(<lambda>)
1    0.000    0.000    0.000    0.000 common.py:2072(_default_index)
1    0.000    0.000    0.000    0.000 rv.py:1(<module>)
12    0.000    0.000    0.000    0.000 ops.py:905(_comp_method_FRAME)
1    0.000    0.000    0.000    0.000 internals.py:2094(make_block)
1    0.000    0.000    0.000    0.000 format_stack.py:12(<module>)
1    0.000    0.000    0.000    0.000 ssl_.py:1(<module>)
3    0.000    0.000    0.000    0.000 linalg.py:1924(norm)
97    0.000    0.000    0.000    0.000 pyparsing.py:3376(<genexpr>)
15    0.000    0.000    0.000    0.000 features.py:232(compute)
1    0.000    0.000    0.000    0.000 helper.py:4(<module>)
1    0.000    0.000    0.000    0.000 udhr.py:4(<module>)
1    0.000    0.000    0.000    0.000 result.py:24(TestResult)
4    0.000    0.000    0.000    0.000 compressed.py:1005(prune)
45    0.000    0.000    0.000    0.000 enum.py:16(_is_dunder)
2    0.000    0.000    0.000    0.000 fromnumeric.py:1844(all)
110    0.000    0.000    0.000    0.000 _weakrefset.py:52(_commit_removals)
28    0.000    0.000    0.000    0.000 {built-in method putenv}
26    0.000    0.000    0.000    0.000 getlimits.py:269(max)
1    0.000    0.000    0.000    0.000 uu.py:31(<module>)
12    0.000    0.000    0.000    0.000 pyexpat.c:511(StartElement)
31    0.000    0.000    0.000    0.000 six.py:93(__init__)
12    0.000    0.000    0.000    0.000 pyparsing.py:1543(setName)
1    0.000    0.000    0.000    0.000 rslp.py:33(<module>)
1    0.000    0.000    0.000    0.000 transforms.py:1919(IdentityTransform)
54    0.000    0.000    0.000    0.000 pkg_resources.py:1819(__init__)
1    0.000    0.000    0.000    0.000 arraysetops.py:26(<module>)
10    0.000    0.000    0.000    0.000 internals.py:40(convert_regexp_to_noncapturing_parsed)
2    0.000    0.000    0.000    0.000 base.py:121(_add_delegate_accessors)
1    0.000    0.000    0.000    0.000 ufunclike.py:5(<module>)
42    0.000    0.000    0.000    0.000 rcsetup.py:54(__call__)
1    0.000    0.000    0.000    0.000 arrayterator.py:9(<module>)
2    0.000    0.000    0.000    0.000 rcsetup.py:266(<listcomp>)
1    0.000    0.000    0.000    0.000 pytables.py:3506(LegacyTable)
37    0.000    0.000    0.000    0.000 six.py:95(__init__)
1    0.000    0.000    0.000    0.000 compressed.py:576(_minor_reduce)
1    0.000    0.000    0.000    0.000 datetime.py:1808(timezone)
1    0.000    0.000    0.000    0.000 _components.py:1(<module>)
12    0.000    0.000    0.000    0.000 fontconfig_pattern.py:153(_families)
104    0.000    0.000    0.000    0.000 six.py:82(__init__)
1    0.000    0.000    0.000    0.000 linalg.py:76(_determine_error_states)
40    0.000    0.000    0.000    0.000 probability.py:2007(__init__)
1    0.000    0.000    0.000    0.000 positivenaivebayes.py:76(<module>)
44    0.000    0.000    0.000    0.000 six.py:98(__init__)
1    0.000    0.000    0.000    0.000 _util.py:1(<module>)
1    0.000    0.000    0.000    0.000 pkg_resources.py:2873(_initialize)
1    0.000    0.000    0.000    0.000 _trustregion_ncg.py:1(<module>)
2    0.000    0.000    0.000    0.000 compressed.py:948(sum_duplicates)
1    0.000    0.000    0.000    0.000 __init__.py:2697(Menu)
1    0.000    0.000    0.000    0.000 index.py:2489(MultiIndex)
40    0.000    0.000    0.000    0.000 _inspect.py:15(ismethod)
4    0.000    0.000    0.000    0.000 {method 'max' of 'numpy.ndarray' objects}
29    0.000    0.000    0.000    0.000 pyparsing.py:1475(__str__)
12    0.000    0.000    0.000    0.000 copyreg.py:96(_slotnames)
1    0.000    0.000    0.000    0.000 isri.py:31(<module>)
317    0.000    0.000    0.000    0.000 inspect.py:2458(parameters)
1    0.000    0.000    0.000    0.000 internals.py:63(__init__)
34    0.000    0.000    0.000    0.000 <string>:12(__new__)
11    0.000    0.000    0.000    0.000 decorator.py:156(<listcomp>)
4    0.000    0.000    0.000    0.000 ssl.py:317(__new__)
1    0.000    0.000    0.000    0.000 multiclass.py:8(<module>)
14    0.000    0.000    0.000    0.000 common.py:2503(_is_sequence)
8    0.000    0.000    0.000    0.000 nonlin.py:222(_set_doc)
107    0.000    0.000    0.000    0.000 {method '__subclasses__' of 'type' objects}
1    0.000    0.000    0.000    0.000 mstats_extras.py:8(<module>)
64    0.000    0.000    0.000    0.000 rcsetup.py:103(validate_float)
1    0.000    0.000    0.000    0.000 ols.py:26(OLS)
1    0.000    0.000    0.000    0.000 label.py:169(LabelBinarizer)
6    0.000    0.000    0.000    0.000 core.py:1054(__init__)
4    0.000    0.000    0.000    0.000 result.py:12(failfast)
1    0.000    0.000    0.000    0.000 _distn_infrastructure.py:353(<listcomp>)
11    0.000    0.000    0.000    0.000 {method 'astype' of 'numpy.ndarray' objects}
6    0.000    0.000    0.000    0.000 decimal.py:562(__new__)
4    0.000    0.000    0.000    0.000 weakref.py:101(__init__)
1    0.000    0.000    0.000    0.000 _expm_frechet.py:1(<module>)
2    0.000    0.000    0.000    0.000 compressed.py:918(__get_has_canonical_format)
1    0.000    0.000    0.000    0.000 case.py:43(_Outcome)
4    0.000    0.000    0.000    0.000 index.py:2087(_add_numeric_methods_disabled)
